Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 1.190 ms
Latência uRLLC (RTT local): 4.047 ms
Latência uRLLC (RTT local): 1.328 ms
Latência uRLLC (RTT local): 1.475 ms
Latência uRLLC (RTT local): 2.295 ms
Latência uRLLC (RTT local): 1.569 ms
Latência uRLLC (RTT local): 2.195 ms
Latência uRLLC (RTT local): 1.263 ms
Latência uRLLC (RTT local): 2.604 ms
Latência uRLLC (RTT local): 1.378 ms
Latência uRLLC (RTT local): 1.703 ms
Latência uRLLC (RTT local): 1.731 ms
Latência uRLLC (RTT local): 1.066 ms
Latência uRLLC (RTT local): 1.410 ms
Latência uRLLC (RTT local): 1.400 ms
Latência uRLLC (RTT local): 1.215 ms
Latência uRLLC (RTT local): 1.504 ms
Latência uRLLC (RTT local): 1.371 ms
Latência uRLLC (RTT local): 3.082 ms
Latência uRLLC (RTT local): 1.344 ms
Latência uRLLC (RTT local): 1.667 ms
Latência uRLLC (RTT local): 1.242 ms
Latência uRLLC (RTT local): 2.011 ms
Latência uRLLC (RTT local): 1.372 ms
Latência uRLLC (RTT local): 1.297 ms
Latência uRLLC (RTT local): 1.367 ms
Latência uRLLC (RTT local): 1.416 ms
Latência uRLLC (RTT local): 1.733 ms
Latência uRLLC (RTT local): 3.473 ms
Latência uRLLC (RTT local): 1.642 ms
Latência uRLLC (RTT local): 2.106 ms
Latência uRLLC (RTT local): 1.399 ms
Latência uRLLC (RTT local): 1.101 ms
Latência uRLLC (RTT local): 1.384 ms
Latência uRLLC (RTT local): 1.498 ms
Latência uRLLC (RTT local): 2.352 ms
Latência uRLLC (RTT local): 22.756 ms
Latência uRLLC (RTT local): 2.183 ms
Latência uRLLC (RTT local): 0.659 ms
Latência uRLLC (RTT local): 1.418 ms
Latência uRLLC (RTT local): 1.311 ms
Latência uRLLC (RTT local): 0.933 ms
Latência uRLLC (RTT local): 1.478 ms
Latência uRLLC (RTT local): 1.025 ms
Latência uRLLC (RTT local): 0.750 ms
Latência uRLLC (RTT local): 0.602 ms
Latência uRLLC (RTT local): 1.075 ms
Latência uRLLC (RTT local): 1.448 ms
Latência uRLLC (RTT local): 0.744 ms
Latência uRLLC (RTT local): 0.745 ms
Latência uRLLC (RTT local): 1.388 ms
Latência uRLLC (RTT local): 1.321 ms
Latência uRLLC (RTT local): 1.224 ms
Latência uRLLC (RTT local): 0.999 ms
Latência uRLLC (RTT local): 0.669 ms
Latência uRLLC (RTT local): 1.627 ms
Latência uRLLC (RTT local): 2.337 ms
Latência uRLLC (RTT local): 1.313 ms
Latência uRLLC (RTT local): 1.870 ms
Latência uRLLC (RTT local): 1.667 ms
Latência uRLLC (RTT local): 1.635 ms
Latência uRLLC (RTT local): 1.256 ms
Latência uRLLC (RTT local): 1.009 ms
Latência uRLLC (RTT local): 1.123 ms
Latência uRLLC (RTT local): 1.199 ms
Latência uRLLC (RTT local): 0.858 ms
Latência uRLLC (RTT local): 0.952 ms
Latência uRLLC (RTT local): 1.623 ms
Latência uRLLC (RTT local): 0.977 ms
Latência uRLLC (RTT local): 0.931 ms
Latência uRLLC (RTT local): 0.853 ms
Latência uRLLC (RTT local): 1.202 ms
Latência uRLLC (RTT local): 1.587 ms
Latência uRLLC (RTT local): 1.165 ms
Latência uRLLC (RTT local): 0.948 ms
Latência uRLLC (RTT local): 1.092 ms
Latência uRLLC (RTT local): 1.146 ms
Latência uRLLC (RTT local): 0.934 ms
Latência uRLLC (RTT local): 0.851 ms
Latência uRLLC (RTT local): 1.074 ms
Latência uRLLC (RTT local): 0.874 ms
Latência uRLLC (RTT local): 1.262 ms
Latência uRLLC (RTT local): 1.745 ms
Latência uRLLC (RTT local): 0.857 ms
Latência uRLLC (RTT local): 1.421 ms
Latência uRLLC (RTT local): 1.232 ms
Latência uRLLC (RTT local): 1.021 ms
Latência uRLLC (RTT local): 1.329 ms
Latência uRLLC (RTT local): 2.924 ms
Latência uRLLC (RTT local): 2.379 ms
Latência uRLLC (RTT local): 1.530 ms
Latência uRLLC (RTT local): 1.360 ms
Latência uRLLC (RTT local): 1.352 ms
Latência uRLLC (RTT local): 1.288 ms
Latência uRLLC (RTT local): 1.186 ms
Latência uRLLC (RTT local): 1.194 ms
Latência uRLLC (RTT local): 1.058 ms
Latência uRLLC (RTT local): 1.438 ms
Latência uRLLC (RTT local): 1.908 ms
Latência uRLLC (RTT local): 2.093 ms
Latência uRLLC (RTT local): 1.961 ms
Latência uRLLC (RTT local): 1.337 ms
