Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 1.284 ms
Latência uRLLC (RTT local): 2.036 ms
Latência uRLLC (RTT local): 2.214 ms
Latência uRLLC (RTT local): 2.551 ms
Latência uRLLC (RTT local): 1.032 ms
Latência uRLLC (RTT local): 2.646 ms
Latência uRLLC (RTT local): 2.141 ms
Latência uRLLC (RTT local): 2.709 ms
Latência uRLLC (RTT local): 1.514 ms
Latência uRLLC (RTT local): 2.100 ms
Latência uRLLC (RTT local): 1.683 ms
Latência uRLLC (RTT local): 1.419 ms
Latência uRLLC (RTT local): 2.156 ms
Latência uRLLC (RTT local): 1.562 ms
Latência uRLLC (RTT local): 2.632 ms
Latência uRLLC (RTT local): 2.397 ms
Latência uRLLC (RTT local): 2.716 ms
Latência uRLLC (RTT local): 2.952 ms
Latência uRLLC (RTT local): 2.373 ms
Latência uRLLC (RTT local): 2.528 ms
Latência uRLLC (RTT local): 2.424 ms
Latência uRLLC (RTT local): 2.212 ms
Latência uRLLC (RTT local): 3.126 ms
Latência uRLLC (RTT local): 2.069 ms
Latência uRLLC (RTT local): 2.467 ms
Latência uRLLC (RTT local): 1.840 ms
Latência uRLLC (RTT local): 2.619 ms
Latência uRLLC (RTT local): 1.818 ms
Latência uRLLC (RTT local): 1.383 ms
Latência uRLLC (RTT local): 1.410 ms
Latência uRLLC (RTT local): 1.851 ms
Latência uRLLC (RTT local): 2.280 ms
Latência uRLLC (RTT local): 1.957 ms
Latência uRLLC (RTT local): 2.876 ms
Latência uRLLC (RTT local): 1.446 ms
Latência uRLLC (RTT local): 2.537 ms
Latência uRLLC (RTT local): 1.809 ms
Latência uRLLC (RTT local): 2.229 ms
Latência uRLLC (RTT local): 1.698 ms
Latência uRLLC (RTT local): 2.177 ms
Latência uRLLC (RTT local): 2.087 ms
Latência uRLLC (RTT local): 2.066 ms
Latência uRLLC (RTT local): 2.516 ms
Latência uRLLC (RTT local): 2.167 ms
Latência uRLLC (RTT local): 2.355 ms
Latência uRLLC (RTT local): 2.748 ms
Latência uRLLC (RTT local): 2.684 ms
Latência uRLLC (RTT local): 1.845 ms
Latência uRLLC (RTT local): 2.207 ms
Latência uRLLC (RTT local): 2.443 ms
Latência uRLLC (RTT local): 2.255 ms
Latência uRLLC (RTT local): 1.928 ms
Latência uRLLC (RTT local): 1.509 ms
Latência uRLLC (RTT local): 2.074 ms
Latência uRLLC (RTT local): 1.932 ms
Latência uRLLC (RTT local): 1.522 ms
Latência uRLLC (RTT local): 1.501 ms
Latência uRLLC (RTT local): 1.234 ms
Latência uRLLC (RTT local): 1.895 ms
Latência uRLLC (RTT local): 1.602 ms
Latência uRLLC (RTT local): 2.227 ms
Latência uRLLC (RTT local): 1.640 ms
Latência uRLLC (RTT local): 1.540 ms
Latência uRLLC (RTT local): 2.213 ms
Latência uRLLC (RTT local): 2.575 ms
Latência uRLLC (RTT local): 2.278 ms
Latência uRLLC (RTT local): 2.432 ms
Latência uRLLC (RTT local): 3.301 ms
Latência uRLLC (RTT local): 2.057 ms
Latência uRLLC (RTT local): 3.234 ms
Latência uRLLC (RTT local): 2.227 ms
Latência uRLLC (RTT local): 0.676 ms
Latência uRLLC (RTT local): 1.534 ms
Latência uRLLC (RTT local): 1.631 ms
Latência uRLLC (RTT local): 1.321 ms
Latência uRLLC (RTT local): 1.650 ms
Latência uRLLC (RTT local): 1.359 ms
Latência uRLLC (RTT local): 2.728 ms
Latência uRLLC (RTT local): 2.023 ms
Latência uRLLC (RTT local): 2.421 ms
Latência uRLLC (RTT local): 2.589 ms
Latência uRLLC (RTT local): 1.499 ms
Latência uRLLC (RTT local): 1.683 ms
Latência uRLLC (RTT local): 1.362 ms
