Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.664 ms
Latência uRLLC (RTT local): 0.603 ms
Latência uRLLC (RTT local): 0.582 ms
Latência uRLLC (RTT local): 0.567 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 0.588 ms
Latência uRLLC (RTT local): 0.607 ms
Latência uRLLC (RTT local): 0.570 ms
Latência uRLLC (RTT local): 0.636 ms
Latência uRLLC (RTT local): 0.503 ms
Latência uRLLC (RTT local): 0.610 ms
Latência uRLLC (RTT local): 0.712 ms
Latência uRLLC (RTT local): 0.635 ms
Latência uRLLC (RTT local): 0.564 ms
Latência uRLLC (RTT local): 0.608 ms
Latência uRLLC (RTT local): 0.967 ms
Latência uRLLC (RTT local): 0.638 ms
Latência uRLLC (RTT local): 0.567 ms
Latência uRLLC (RTT local): 0.618 ms
Latência uRLLC (RTT local): 0.766 ms
Latência uRLLC (RTT local): 0.480 ms
Latência uRLLC (RTT local): 0.502 ms
Latência uRLLC (RTT local): 0.960 ms
Latência uRLLC (RTT local): 1.052 ms
Latência uRLLC (RTT local): 1.559 ms
Latência uRLLC (RTT local): 1.211 ms
Latência uRLLC (RTT local): 1.364 ms
Latência uRLLC (RTT local): 1.524 ms
Latência uRLLC (RTT local): 1.383 ms
Latência uRLLC (RTT local): 1.043 ms
Latência uRLLC (RTT local): 1.174 ms
Latência uRLLC (RTT local): 1.236 ms
Latência uRLLC (RTT local): 1.203 ms
Latência uRLLC (RTT local): 1.100 ms
Latência uRLLC (RTT local): 1.618 ms
Latência uRLLC (RTT local): 1.974 ms
Latência uRLLC (RTT local): 1.066 ms
Latência uRLLC (RTT local): 1.477 ms
Latência uRLLC (RTT local): 1.663 ms
Latência uRLLC (RTT local): 1.657 ms
Latência uRLLC (RTT local): 1.353 ms
Latência uRLLC (RTT local): 1.476 ms
Latência uRLLC (RTT local): 1.254 ms
Latência uRLLC (RTT local): 1.051 ms
Latência uRLLC (RTT local): 1.870 ms
Latência uRLLC (RTT local): 1.391 ms
Latência uRLLC (RTT local): 1.316 ms
Latência uRLLC (RTT local): 1.194 ms
Latência uRLLC (RTT local): 1.591 ms
Latência uRLLC (RTT local): 1.370 ms
Latência uRLLC (RTT local): 1.476 ms
Latência uRLLC (RTT local): 1.519 ms
Latência uRLLC (RTT local): 1.004 ms
Latência uRLLC (RTT local): 0.830 ms
Latência uRLLC (RTT local): 1.313 ms
Latência uRLLC (RTT local): 1.417 ms
Latência uRLLC (RTT local): 1.649 ms
Latência uRLLC (RTT local): 1.345 ms
