timestamp_recebimento,ip_origem,site,sequencia,latencia_ms
1784976755.530282,10.0.21.1,Laboratorios,36,55.952
1784976755.948065,10.0.21.1,Laboratorios,37,55.775
1784976755.981475,10.0.31.1,Reitoria,69,1123.249
1784976756.109112,10.0.21.1,Laboratorios,38,55.666
1784976756.237330,10.0.11.1,Biblioteca,47,1488.705
1784976756.522140,10.0.21.1,Laboratorios,39,55.572
1784976756.658101,10.0.11.1,Biblioteca,48,55.776
1784976757.581488,10.0.21.1,Laboratorios,40,681.180
1784976757.773483,10.0.11.1,Biblioteca,49,745.245
1784976758.789179,10.0.21.1,Laboratorios,41,834.947
1784976758.945324,10.0.21.1,Laboratorios,42,55.777
1784976759.370971,10.0.21.1,Laboratorios,43,55.732
1784976759.527729,10.0.21.1,Laboratorios,44,55.699
1784976759.684012,10.0.21.1,Laboratorios,45,55.788
1784976760.085362,10.0.31.1,Reitoria,70,319.061
1784976760.110348,10.0.21.1,Laboratorios,46,55.696
1784976761.138036,10.0.31.1,Reitoria,71,55.639
1784976761.821066,10.0.31.1,Reitoria,72,582.328
1784976761.977313,10.0.31.1,Reitoria,73,55.822
1784976762.866008,10.0.31.1,Reitoria,74,55.804
1784976763.022283,10.0.31.1,Reitoria,75,55.752
1784976763.470123,10.0.11.1,Biblioteca,49,257.085
1784976763.571147,10.0.11.1,Biblioteca,50,0.469
1784976763.671989,10.0.11.1,Biblioteca,51,0.390
1784976763.770934,10.0.31.1,Reitoria,76,0.556
1784976763.773142,10.0.11.1,Biblioteca,52,0.678
1784976763.875530,10.0.31.1,Reitoria,77,0.600
1784976763.875840,10.0.11.1,Biblioteca,53,0.905
1784976763.978181,10.0.11.1,Biblioteca,54,1.364
1784976763.977850,10.0.31.1,Reitoria,78,1.120
1784976764.080460,10.0.31.1,Reitoria,79,0.603
1784976764.080958,10.0.11.1,Biblioteca,55,1.429
1784976764.182842,10.0.31.1,Reitoria,80,0.961
1784976764.183366,10.0.11.1,Biblioteca,56,1.422
1784976764.247486,10.0.21.1,Laboratorios,47,0.741
1784976764.284912,10.0.11.1,Biblioteca,57,0.669
1784976764.285161,10.0.31.1,Reitoria,81,0.455
1784976764.349643,10.0.21.1,Laboratorios,48,0.767
1784976764.386584,10.0.11.1,Biblioteca,58,0.733
1784976764.389538,10.0.31.1,Reitoria,82,0.421
1784976764.451715,10.0.21.1,Laboratorios,49,0.843
1784976764.488363,10.0.11.1,Biblioteca,59,0.833
1784976764.492357,10.0.31.1,Reitoria,83,0.636
1784976764.553494,10.0.21.1,Laboratorios,50,0.676
1784976764.590227,10.0.11.1,Biblioteca,60,0.779
1784976764.593958,10.0.31.1,Reitoria,84,0.546
1784976764.655417,10.0.21.1,Laboratorios,51,0.559
1784976764.691905,10.0.11.1,Biblioteca,61,0.749
1784976764.695306,10.0.31.1,Reitoria,85,0.465
1784976764.757051,10.0.21.1,Laboratorios,52,0.799
1784976764.793576,10.0.11.1,Biblioteca,62,0.751
1784976764.797391,10.0.31.1,Reitoria,86,0.610
1784976764.859713,10.0.21.1,Laboratorios,53,0.746
1784976764.895515,10.0.11.1,Biblioteca,63,0.887
1784976764.899248,10.0.31.1,Reitoria,87,0.576
1784976764.962603,10.0.21.1,Laboratorios,54,1.336
1784976764.998004,10.0.11.1,Biblioteca,64,1.320
1784976765.001296,10.0.31.1,Reitoria,88,0.643
1784976765.064463,10.0.21.1,Laboratorios,55,0.353
1784976765.099486,10.0.11.1,Biblioteca,65,0.384
1784976765.102386,10.0.31.1,Reitoria,89,0.196
1784976765.165185,10.0.21.1,Laboratorios,56,0.337
1784976765.200263,10.0.11.1,Biblioteca,66,0.380
1784976765.203076,10.0.31.1,Reitoria,90,0.267
1784976765.270206,10.0.21.1,Laboratorios,57,0.329
1784976765.301228,10.0.11.1,Biblioteca,67,0.385
1784976765.303802,10.0.31.1,Reitoria,91,0.317
1784976765.375485,10.0.21.1,Laboratorios,58,0.607
1784976765.402326,10.0.11.1,Biblioteca,68,0.673
1784976765.404776,10.0.31.1,Reitoria,92,0.455
1784976765.481590,10.0.21.1,Laboratorios,59,0.586
1784976765.503842,10.0.11.1,Biblioteca,69,0.707
1784976765.505894,10.0.31.1,Reitoria,93,0.543
1784976765.586273,10.0.21.1,Laboratorios,60,0.664
1784976765.605637,10.0.11.1,Biblioteca,70,0.784
1784976765.607190,10.0.31.1,Reitoria,94,0.361
1784976765.692878,10.0.21.1,Laboratorios,61,0.718
1784976765.707243,10.0.11.1,Biblioteca,71,0.798
1784976765.708516,10.0.31.1,Reitoria,95,0.591
1784976765.794676,10.0.21.1,Laboratorios,62,0.903
1784976765.809408,10.0.11.1,Biblioteca,72,0.798
1784976765.809859,10.0.31.1,Reitoria,96,0.527
1784976765.898733,10.0.21.1,Laboratorios,63,0.646
1784976765.911684,10.0.11.1,Biblioteca,73,0.768
1784976765.912130,10.0.31.1,Reitoria,97,0.914
1784976766.000811,10.0.21.1,Laboratorios,64,1.238
1784976766.014548,10.0.31.1,Reitoria,98,1.270
1784976766.014959,10.0.11.1,Biblioteca,74,1.697
1784976766.103497,10.0.21.1,Laboratorios,65,1.215
1784976766.117267,10.0.11.1,Biblioteca,75,1.337
1784976766.117025,10.0.31.1,Reitoria,99,1.002
1784976766.205840,10.0.21.1,Laboratorios,66,1.504
1784976766.218714,10.0.31.1,Reitoria,100,0.709
1784976766.219163,10.0.11.1,Biblioteca,76,0.725
1784976766.307587,10.0.21.1,Laboratorios,67,0.669
1784976766.320680,10.0.31.1,Reitoria,101,1.084
1784976766.321025,10.0.11.1,Biblioteca,77,0.627
1784976766.409289,10.0.21.1,Laboratorios,68,0.949
1784976766.423281,10.0.11.1,Biblioteca,78,1.330
1784976766.423063,10.0.31.1,Reitoria,102,0.566
