timestamp_recebimento,ip_origem,site,sequencia,latencia_ms
1784976453.000444,10.0.11.1,Biblioteca,28,1659.619
1784976453.036685,10.0.31.1,Reitoria,35,325.857
1784976453.279402,10.0.21.1,Laboratorios,43,772.391
1784976453.593520,10.0.11.1,Biblioteca,29,489.471
1784976454.029313,10.0.31.1,Reitoria,36,891.020
1784976454.856521,10.0.21.1,Laboratorios,44,1474.694
1784976454.921647,10.0.11.1,Biblioteca,30,1224.494
1784976455.078331,10.0.21.1,Laboratorios,45,118.052
1784976455.244649,10.0.31.1,Reitoria,37,1113.435
1784976455.405806,10.0.31.1,Reitoria,38,59.804
1784976455.624505,10.0.21.1,Laboratorios,46,443.773
1784976455.846192,10.0.21.1,Laboratorios,47,119.242
1784976455.847941,10.0.11.1,Biblioteca,31,822.545
1784976456.071012,10.0.11.1,Biblioteca,32,119.539
1784976456.295668,10.0.11.1,Biblioteca,33,120.127
1784976456.653361,10.0.31.1,Reitoria,39,1145.713
1784976457.077203,10.0.31.1,Reitoria,40,322.403
1784976457.238725,10.0.31.1,Reitoria,41,59.753
1784976457.400345,10.0.31.1,Reitoria,42,60.052
1784976457.417019,10.0.21.1,Laboratorios,48,1468.333
1784976457.638745,10.0.21.1,Laboratorios,49,119.172
1784976457.829519,10.0.31.1,Reitoria,43,327.729
1784976458.184911,10.0.21.1,Laboratorios,50,443.554
1784976458.730944,10.0.21.1,Laboratorios,51,443.191
1784976458.829298,10.0.31.1,Reitoria,44,898.274
1784976458.952760,10.0.21.1,Laboratorios,52,119.173
1784976459.017626,10.0.11.1,Biblioteca,34,493.638
1784976459.173803,10.0.21.1,Laboratorios,53,118.472
1784976459.241833,10.0.11.1,Biblioteca,35,120.472
1784976459.253855,10.0.31.1,Reitoria,45,323.207
1784976459.720754,10.0.21.1,Laboratorios,54,444.345
1784976460.185662,10.0.11.1,Biblioteca,36,840.156
1784976460.266705,10.0.21.1,Laboratorios,55,443.179
1784976460.487847,10.0.21.1,Laboratorios,56,118.554
1784976461.113312,10.0.11.1,Biblioteca,37,823.958
1784976461.337427,10.0.11.1,Biblioteca,38,120.125
1784976461.561531,10.0.11.1,Biblioteca,39,120.387
1784976461.784603,10.0.11.1,Biblioteca,40,119.439
1784976462.679726,10.0.11.1,Biblioteca,41,791.557
1784976463.192774,10.0.21.1,Laboratorios,57,481.122
1784976463.240128,10.0.11.1,Biblioteca,42,456.717
1784976463.413704,10.0.21.1,Laboratorios,58,118.423
1784976463.634840,10.0.21.1,Laboratorios,59,118.529
1784976464.200630,10.0.21.1,Laboratorios,60,462.906
1784976464.348590,10.0.21.1,Laboratorios,61,45.362
